address,japanese,korean,length
0x00641C6A,椈白瑞崇伏洶,보급 지원,12
0x00641CD1,囀曙糾葛藷劬,전차 방어,12
0x00641D04,摯虫結月藻圓,기갑 배치,12
0x00641D37,恃詞渇炎倹復,보병 돌격,12
0x00641DD1,囈錐穴褐賜辧,기갑 지원,12
0x00641E37,摎虫糾炎件莫,전차 사격,12
0x00641E6A,棊虫穴沿煙据,보병 전개,12
0x00641E9E,尠聡詞刻苧擱,보병대,12
0x00641F04,泅舞詩克藻國,기갑대,12
0x00641F37,攪柏轟血薯个,전차 포격,12
0x00641F6B,囎曙糾轄藷乢,포병,12
0x00641F9E,尠聡克克走棹,보병 돌격,12
0x00641FD1,撕虫詞去装擂,기갑 공격,12
0x00642004,泅盗庶克枢悧,전차대,12
0x00642037,攪棟詩月藻擘,포병대,12
0x0064206B,囎随庶書縛,기갑 부대,10
0x0064209E,尠聡試賜復,포병,10
0x006420D1,恬酎草蒼璃,보병 진격,10
0x00642104,恫衷渚諮答,전차 돌격,10
0x0064216A,摎酎錘書麿,기갑 공격,10
0x0064219D,恃随詩署祷洽,방어,12
0x006421D0,摶酎随髄副,포병 포격,10
0x00642203,恃庶詩諮祷洫,기갑 방어,12
0x00642237,嵐註署蒼圓,방어,10
0x00642269,椁聡誌髄爆,전차 폭격,10
0x006422CF,椁聡庶薯漠,기갑 방어,10
0x00642303,剴随緒崇痢,포병 진지,10
0x00642369,對酎髄瀦劬,전차 지원,10
0x006423CF,摶註庶諮著洽,전차 방어,12
0x00642402,摧詩旧月走悸,포병 사격,12
0x00642435,泄曙滑演且莫,보병 지원,12
0x00642469,囀渚血克痘,보병 돌파,10
0x0064249C,專轟糾葛助岔,전차 돌파,12
0x006424D0,卵詩血諮爆,포병 공격,10
0x00642502,恃曙糾焔賜勍,포병 포화,12
0x00642536,剴視糾件走,기갑 기동,10
0x0064259C,囈錘結件猪抬,기갑 진격,12
0x006425CF,攪注糾葛国里,보병 진격,12
0x00642603,尠草署樗理,보병 정찰,10
0x00642636,囎酔糾去趨舉,전차 공격,12
0x00642669,椈棟詩諮当擡,포병,12
0x0064269C,棘拍克署苧,전차 방어,10
0x006426CF,棘桃血刻装屮,기갑 돌파,12
0x00642703,攪聡瑞蒼理,기갑대,10
0x00642735,泅武克署迫悧,보병 압박,12
0x00642769,棘盗髄駐梨,포병 주둔,10
0x00642868,棘桃訣諮苧棣,기갑 전술,12
0x00642A9A,攪総穴去著擡,대전차 포병,12
0x00642B9A,尓総給月痘擧,보급 대대,12
0x00642BCD,棘武詩刻痘浣,기갑 수색,12
0x00642C00,泓虫結去苧舉,보병 돌격,12
0x00642D34,撕柏詩国迫棹,포병 진지,12
0x006432CC,泗箔鋳薄悒,보병대,10
0x00643333,攪部湯漠棗,기갑대,10
0x00643399,泗抹粕葺椒,전차대,10
0x006433CC,摎白涛薄圈,포병대,10
0x00643433,尠酎駐薄屬,수색 대대,10
0x006435FF,沽末部侭洫,전차 부대,10
0x006439FD,棘藍舶迄悗,포병 부대,10
0x00643A98,撥囮圄,창송잉,6
0x00643B97,尢俣燈蕗擘,기갑 부대,10
0x00643BCB,悁劔剱,공포봉,6
0x00643D97,撓劍劈,맹검진,6
0x00643DFD,沮尹屓,미끼숲,6
0x00643EFD,撥劍屐,휘검참,6
0x00644371,插総侃,저지력,6
0x0064438C,東助津,발검화,6
0x006443D9,暑杲霹,삽총간,6
0x00644457,賜児丙,동조진,6
0x006444A3,嵩椙恍,서고벽,6
0x006444BC,柾博據,사아병,6
0x0064455D,籌蒻跌,숭삼황,6
0x00644588,藻卵墟,정박거,6
0x006445EC,髮貯兆,주약질,6
0x0064463D,末沫払,조란허,6
0x00644653,迫藍埃,발저조,6
0x006446A3,漠蘭楮,말말불,6
0x006446B8,沫剿葎,박람애,6
0x00644784,撕悁垓,막란저,6
0x006447EA,屁悁楮,말초율,6
0x00644839,撈悃屐,시연해,6
0x0064609F,矣粫鴈,비연저,6
0x00646E2D,珞肄韲,로곤극,6
0x006472F6,珮粤銕,의이안,6
0x00647ECE,韈鉞裨,락이제,6
0x0064819B,珮粤跛,패월철,6
0x0064872D,惧椌泪,말월비,6
0x0064AE0C,死÷←,전멸,6
0x0064D101,聶贔粫裲鈿,보병 부대,10
0x0064D477,韋裄跚,추행려,6
0x0064DC1E,耜銖瞿,포추고,6
0x0064DF37,袱肚跚,위행산,6
0x0064E0CE,葢粳裙,사수구,6
0x0064E199,粡肆鉞,복두산,6
0x0064E265,跋蓙釟,개갱군,6
0x0064E331,跏蓍猴,동사월,6
0x0064E6E3,珞韆琲,발좌팔,6
0x0064E7B0,鴃贖蕘,가시후,6
0x0064EAB9,趺粫籏,낙천배,6
0x0064ED7E,跟蓊肭,가시후,6
0x0064EE4A,砒裹鴾,락천배,6
0x0065010B,肅聶蓊,격속요,6
0x00650830,裹籥粱,부이기,6
0x00652FAF,珮肓鳰,근옹눌,6
0x00653E00,矣珮矣珮矮鴃,정찰 대대,12
0x006548EA,粐籵籵聽粤肛,방공 포병,12
0x00656EF8,齎粱獺,비과모,6
0x00657097,蓙珀粱鞦跣,전차 중대,10
0x00657195,鞨聰韭,숙섭옹,6
0x0065722D,釋碌瞹,과약량,6
0x00657494,赳蓍韶,갈총구,6
0x00658270,鳧聹玳,석록애,6
0x0065935C,珥跏鴆,규시소,6
0x006595C4,珥趾鴆,부영대,6
0x00659A94,珀蓙韵,이가짐,6
0x00659C2F,珥跏鴆,규시소,6
0x00659E97,珥跏鴆,규시소,6
0x0065A69D,珥跏鴆,규시소,6
0x0065AB6D,珀跏韵,이점짐,6
0x0065AE78,撕蕪崇当屶,포병 중대,10
0x0065AF33,吹ｆ燕嵩繭悄,공중 지원,12
0x0065AF42,沱尨武濠歯悒,기계화 보병,12
0x0065B1A8,泝剳涛燈劑,기갑 중대,10
0x0065B277,尠薄屐,이가짐,6
0x0065B678,撓葡獄,박가운,6
0x0065B9A4,沮剳錐燕丼,보병 중대,10
0x0065BA70,沮剿盗濠硲,보병대,10
0x0065BB3B,撥剿盗濠鴛,기갑대,10
0x0065BC08,沮剿盗濠摺,포병대,10
0x0065BCD3,沮囗白詞遠,전차 소대,10
0x0065BDA0,沮囑白詞匠,보병 소대,10
0x0065BE6C,沮囗蕪庶骨,기갑 중대,10
0x0065BF37,沮囗蕪錘告,포병 중대,10
0x0065C0CD,撥囗蕪随濠汚,중장갑 부대,12
0x0065C199,撩囗蕪衷轟除,중포병 제압,12
0x0065D3C2,攪盗貯,선박극,6
0x0065E083,沾撩屁悃泯,정찰대,10
0x0065E151,沺棍棔,요포옥,6
0x0065EFC9,蓙聳胚,교도저,6
0x00661C46,尸囃浤,전곤혼,6
0x00662FD2,刳ц葛援│,지원 포병,10
0x0066308F,蒹珎頽,좌용배,6
0x006632F7,鱆銕裄,시찬굉,6
0x00664338,矮葢跪,겸진퇴,6
0x0066ECE5,鴈矣鱠,부산주,6
0x0066EDE6,韃璢鈞,발호천,6
0x0066EE19,鉉粤釿,안의회,6
0x0066EEE6,裴粃鈑,달유균,6
0x0066F949,鉋鱠鈑,현월근,6
0x0066F97C,竟趺鞴,배비판,6
0x006733BF,趁矮蓚,포회판,6
0x00675807,齏韜聘,경부비,6
0x006759C9,鱚袢裄,진왜수,6
0x00675A98,鞐獨聨,제도빙,6
0x00677EC7,沐酷当囑屐,전차 부대,10
0x00677FF9,泅棟倦,무탑참,6
0x00678527,粭趾銜,수호규,6
0x0067B58F,譫棘擺,수동권,6
0x0067BA00,簔靜躓,합지함,6
0x00680A50,鰲珥礪,섬극파,6
0x00681148,憤莫榁,사정질,6
0x006818D3,蓁鱠籘,오이려,6
0x006822CF,嶋葬滔,분막실,6
0x0068232A,紫増朕,진회등,6
0x00682497,椦悃墫,도장도,6
0x00682549,撩嚮ш誌況,기갑 지원,10
0x00683236,襃韈蔔,망사선,6
0x0068375E,跚蓖踝,점번치,6
0x006842E8,脛葩蒡,포말복,6
0x006843AB,萬靨蓿,산비과,6
0x006844A4,肚跪腋,경파방,6
0x00684E31,鈑蓁碎,만엽숙,6
0x006853AE,蔘籬蓆,두궤액,6
0x00686036,趺裘跖,판진쇄,6
0x006879FC,聒肓粨,삼리석,6
0x00688367,耡鞴趙,부구척,6
0x0068972B,磑釵褓,괄황백,6
0x00689B5E,蔬袗聘,서비조,6
0x00689EC7,褌韋鰤,애채보,6
0x0068A078,粤鱠瞽,소진빙,6
0x0068A3E8,聽矮跼,정찰대,6
0x0068B70B,鈞鞳礦,기갑대,6
0x0068C1A1,憧蓊猾,보병대,6
0x0068C6DF,籟琅裘,포병대,6
0x0068C8FF,頌珥贇,전차대,6
0x0068CE44,卆鰡跂,대대,6
0x0068D2D4,蒄肅聆,수비대,6
0x0068DB10,聹蓊聘,공병대,6
0x0068DE76,韜葢耨,기습대,6
0x0068E300,褪釶肆,돌격대,6
0x0068E488,簪釉襌,지원대,6
0x0068EBC5,鵆獰赱,전차병,6
0x0068F290,囈綜克走圉,보병 돌격,10
0x006902C9,泅囹履囹圈,방어 진지,10
0x00690423,屁劔粕劔剱,전차 공격,10
0x00691D48,翊盗服,보병,6
0x00691EDE,粃鳰鈞,기갑,6
0x00691F1C,韲鰲籖,중포병,6
0x0069244B,鞐珥粃,전차,6
0x00692555,紫歯涓,포병,6
0x0069290C,鉤鳰鱆,기갑병,6
0x00693B01,瘋相奥,방어대,6
0x00693B0B,璢鉗韈跏獸,중포병,10
0x00693BCD,薗衰岫,후위대,6
0x006940BE,ｅ猿復,보병,6
0x0069498E,沱尹劒屎泛,보급 부대,10
0x00695198,沮囗蘭沫劈,대전차포,10
0x0069559A,沱囗覧利囿,기갑 방어,10
0x00695735,棡囗覧利圉,방어,10
0x0069928C,瑞諮嗇,기갑,6
0x0069A690,裔璢頏,전차,6
0x0069B3CB,鰥鰡褻,포병,6
0x0069BAC7,靺趙鴪,대대,6
0x0069D21C,盍悁整,보병대,6
0x0069DF8D,鱠砌袰,기갑대,6
0x0069FCBA,瞰瑕贔,전차대,6
0x0069FF09,籘珸鈞,포병대,6
0x006A0802,琅跏蓆,보병대,6
0x006A0C59,鱸韈鉈,기갑대,6
0x006A27FB,琳鞦衲,전차대,6
0x006A2B98,聢銕銖鈑裄,전차 포격,10
0x006A2DE6,洒顰霎,포병대,6
0x006A4B87,齏蔟贓,중전차,6
0x006A6FA1,莟砌蓐,보병,6
0x006A7803,蓍齏釛,기갑,6
0x006A7870,冐粳簽,전차,6
0x006A7988,堡矜粫,포병,6
0x006AE383,肭鮹復,보병,6
0x006AE3EA,碆霈猪,기갑,6
0x006AE61F,跏靆桾,전차,6
0x006AE639,跌筝万,포병,6
0x006B3740,鳫琅袢,보병대,6
0x006B395D,砒珥矗肅釵,전차대,10
0x006B3A6C,跿袒矮,기갑대,6
0x006B3B1E,籖砒肄,전차대,6
0x006B3C0A,珥趺蓍鉅鈞,보병대,10
0x006B3C30,袿砒蒹,포병대,6
0x006B3F3D,蒂璢砌蓙鱆,포병대,10
0x006B4381,袱琅肄鉗鞴,기갑대,10
0x006B584E,珎粨萵,방어,6
0x006B604E,衫粫韜,포병,6
0x006B7166,硴鱚跂,보병,6
0x006B77AF,鉅鳰瞽,기갑,6
0x006B7AA4,珮跂肬,전차,6
0x006B832D,蒿跂肛,포병,6
0x006B854D,赧韜韲,대대,6
0x006B869A,玻聿珎,호기항,6
0x006B8720,砠鳰鳫,난도제,6
0x006B88BC,瑕趾聰砒韭,전차 부대,10
0x006B8995,趁跼跚,파율진,6
0x006B8B1F,粐聽矚,저입안,6
0x006B8F65,葢琅鈕肄鈿,기갑 부대,10
0x006B9505,鈕蒟鱇,보병대,6
0x006B9723,裃褄鈔蒹籔,보병 부대,10
0x006B9834,袰褄鞣粃瞠,포병 부대,10
0x006B9D8A,釵肅裹鉗猾,전차 포병,10
0x006BAD5B,蓚鈬蓙跂肆,기갑 보병,10
0x006BAE6C,裙鉉跂粐硼,포병 진지,10
0x006BB036,齏趙籬,기갑대,6
0x006BB2F1,粐聿籬,전차대,6
0x006BB58D,裔趾鉋,포병대,6
0x006BB8E9,鉗矮獗,정찰대,6
0x006BBD26,沐去薄錐鰍,전차 진지,10
0x006BC7CF,矗獪袍,돌격대,6
0x006C54F6,恪竃憔,정찰대,6
0x006C69B1,砠篳糴,공병대,6
0x006C6B0C,籖肆趺,수색대,6
0x006C6BD9,鱸鱸鉈,돌격대,6
0x006C9BA2,裔蓍鴈,방어대,6
0x006CB346,鱸鰾瑰,보급대,6
0x006CB581,釟跚碚,보병대,6
0x006CDEE6,顰聰粲,기갑대,6
0x006CE04C,瑙琺鱸,전차대,6
0x006D08F0,淌竟萬,포병대,6
0x006E04A4,肆趾籵,포병,6
0x006E551C,珞聽褌,방어,6
0x006E58D7,袁碚銕,보병대,6
0x006E6EDA,睛碌鞣,기갑대,6
0x006E7204,矚鉉踈,전차대,6
0x006E722C,鱇裲齏,포병대,6
0x006E7255,聳鈿鵄,대대,6
0x006E727D,赱鈿跛,보병,6
0x006E78D1,鰊銖碪,기갑,6
0x006E794B,靨蕀韜,전차,6
0x006E7974,贇踟韵,포병,6
0x006E8167,聆鴿贐,보병대,6
0x006E8486,鞣韋鵄,기갑대,6
0x006EB066,靫粡聹,전차대,6
0x006EC052,籀砌脯,포병대,6
0x006EC66A,釉鉈瞽,대대,6
0x006EEBF4,瞹跋韋,보병,6
0x006F0439,粨裄跂,기갑,6
0x006F049F,韋籖袱,전차,6
0x006F092A,裙褄葭,포병,6
0x006F0990,葢跪葭,기갑대,6
0x006F0B8C,瑕肆鞴,전차대,6
0x006F0BF2,肚粳鱚,개궤가,6
0x006F0C58,粳琲葯,하사비,6
0x006F0D24,璢琥籌,두갱희,6
0x006F0D8A,粐粫簷,갱배약,6
0x006F0F54,蓙韆葷,유호주,6
0x006F105B,粳鱧籥,여니첨,6
0x006F253C,褂葹鱇琥頌,보병 진지,10
0x006F5ADD,矣矣矮,왜광발,6
0x006F5B7F,矣矜矼,왜료이,6
0x006F5C20,珮珥珮,의의왜,6
0x006F5CC2,珥珀璢,의긍공,6
0x006F5D0D,粡裝跚鉗韵,기갑 포병,10
0x006F5D63,珥珀珮,패이패,6
0x006F5DAF,鉞褂鉅韋鴒,전차 기갑,10
0x006F5E50,裴趺鉅韋韲,보병 기갑,10
0x006F61CA,珥珥矣矜珞,보병 소대,10
0x006F6270,珥珥瑯,이박류,6
0x006F6455,珮矜璢,이박패,6
0x006F6595,褂粐聽聹胙,포병 소대,10
0x006F6664,粤聿蒿褂鉅,기갑 소대,10
0x006F677A,跏粐蒿聽蔟,전차 소대,10
0x006F68BD,粫粃聿聽肬,전차 부대,10
0x006F695F,裝矮聽聽襌,포병 부대,10
0x006F6AA2,瑯矜粤粐胄,보병 지원,10
0x006F6B44,粭珥粐粐襞,기갑 지원,10
0x006F6BE9,珞粃粹,이이랑,6
0x006F74F1,珥矼裴,패의벽,6
0x006F8770,珮粤蒿蒿籬,전차 지원,10
0x006F8814,珮粤蒟裝籬,포병,10
0x006FFCEE,玻珸鞦,패의혜,6
0x0070112B,跚葹琲,이강배,6
0x00701AD0,籤碾矍,파오추,6
0x00701B03,籘蒡釶,산시배,6
0x00701C09,鞣磑跟,첨년확,6
0x00701C3C,鰥蔬踞,등방이,6
0x00702BBC,蔘賣袍,유애근,6
0x00702BEF,蔘簣賍,환소거,6
0x00703811,蔘靉袰,삼매포,6
0x00705612,踉鱆玻,삼로비,6
0x0070593F,蔗鱆玻,곤월주,6
0x00706317,踉鱆玻,삼로비,6
0x00706409,贄鴪赳,삼로비,6
0x00706644,踉鱆玻,삼로비,6
0x00706E5B,衲鴆赳,삼로비,6
0x0070736F,鰆韵赳,늑운규,6
0x0070C864,釵韆珎,명경련,6
0x0070DD74,鳬裝葢,춘운규,6
0x0070DE15,鉞矜玻,차천진,6
0x0070DE63,瞞肅矚,부장개,6
0x0070E046,獻鉅矚,월긍파,6
0x0070E0E7,蒂韋矍,만숙촉,6
0x00710192,矇裝蔗,헌거촉,6
0x007101A1,籘聿胙,체위확,6
0x007101B0,聚粤胝,몽장자,6
0x007101BF,袤珞碌,등율조,6
0x007101CE,袍砌硼,취월지,6
0x00710238,玳矜脉,무락록,6
0x007102B1,葹矗瑪,뢰리애,6
0x007102EE,玻珎蹊,약약차,6
0x0071030C,萬玳瑶,시촉마,6
0x00710BA5,獻裨蒡,파진혜,6
0x00710BB4,袤肅肬,만대요,6
0x00710BC3,鰡粲蒻,헌비방,6
0x00710BE2,矜韆蹂,모숙우,6
0x00710BF1,聰鉞蔬,유찬약,6
0x00710C00,赱肄蓿,긍천유,6
0x00710C2E,珎粃鍄,총월소,6
0x00712168,籤珥粨,주이숙,6
0x00712196,聨砌鈿,진비영,6
0x007121A5,鰰琅鉈,첨이백,6
0x00712665,蓊韈胝,연체전,6
0x00712674,裃韋胥,무숙우,6
0x00712683,鞨跚胛,류찬약,6
0x007126B1,珥趙顯,상위서,6
0x007126C0,矚裙銷,갈산갑,6
0x007126CF,聳裔蔕,조현,6
0x007126DE,葆粤胄,주목,6
0x007126ED,鞋珥瑩,후예,6
0x00712739,聨聰瑜,구슬신,6
0x00717333,跚逞糅,구슬신,6
0x00726F38,睿褄瞻,희비율,6
0x00728B82,袱齏鴈,희비율,6
0x00728C2E,砌鉗鵄,예처첨,6
0x00728F7D,猖岾襄,복제안,6
0x0072CA71,慫莊筈,체겸치,6
0x00730507,棡惧悚,창점양,6
0x0073128A,皙糺猴,종장괄,6
0x00731C05,矚蒿粤,강구송,6
0x00733088,筮碼猩,석규후,6
0x0073351F,霰褪瞶,촉호월,6
0x00734644,袂肭踟,서마성,6
0x00734A35,鱆籬萪,산퇴궤,6
0x00734E4C,葯鞳褓,몌눌지,6
0x007351FB,裴硅趾,장리과,6
0x007352A2,鱶葯瑜,약탑보,6
0x007353E2,砌鈔韋,배규지,6
0x007354C5,褞韆銜,상약유,6
0x00735CC9,韈琅齏,구찬궤,6
0x007371F9,囎相視轟轟轟轟轟轟轟轟轟轟轟轟轟轟豪資囹,암호문,40
0x0073732F,速嚴柱轟轟轟轟轟轟轟轟麹麹麹訣訣訣訣件葺,암호문,40
0x007374FC,裹粤矚,비이질,6
0x00737FDD,肓頌矍,말랑제,6
0x007384A8,鰄跪釛,과월촉,6
0x007384DE,総月訣訣訣訣訣訣訣訣訣訣訣訣訣訣訣訣訣雌弌,총월결결결결결결결결결결결결결결결결결자일,42
0x007386A4,悄椦擠,황송확,6
0x0073872E,跂肆葮,외궤륵,6
0x007394D2,鱚跋蓚,초권제,6
0x007394E7,矍矗踟,기사단,6
0x00739534,鰾冐鞦,희발수,6
0x0073A18E,鱸鴕籥,확촉지,6
0x0073A6C3,利鰹去去牛訣訣訣訣訣血草諮蒲国曙搨橋岔,문자 오류,38
0x0073B276,幅喋梔衰詩窓視視詞詞轟視詞視曙曙秤弗泱,문자 오류,38
0x0073B9A0,書麹訣訣訣訣訣訣麹轟轟轟轟轟轟轟轟轟糟李洵,서국결결결결결결국굉굉굉굉굉굉굉굉굉조리순,42
0x0073BA57,沚轟轟轟轟轟轟轟轟轟轟轟轟轟轟轟轟轟轟豪肇,지굉굉굉굉굉굉굉굉굉굉굉굉굉굉굉굉굉굉호조,42
0x0073D432,伯轟麹麹訣麹麹麹麹麹麹麹麹麹麹麹麹轟轟轟逃,백굉국국결국국국국국국국국국국국국굉굉굉도,42
0x0073D4B2,赴詞轟轟轟轟轟轟轟轟麹麹麹麹麹麹麹訣叙衍,암호문,40
0x0073E0EE,堯牛訣訣訣建,기갑대,12
0x0073E6FC,雷轟轟轟轟轟轟轟轟轟轟轟麹麹麹麹麹麹麹麹麹麹訣訣訣訣訣訣訣轟澄,효과음,62
0x0073E95C,総酔轟轟轟轟轟轟轟轟麹麹訣月剌訣倹詞董速,암호문,40
0x0073F212,硴鉞跫,몌항치,6
0x0073F464,居去去去拒浣,보병대,12
0x0073F496,縁牛訣轟相卉,전차대,12
0x0073F701,鳫磆鋩,의상전,6
0x007462A1,柄愆焚衰т高,포병대,12
0x00746313,實汲÷＜о棗,보급 대대,12
0x007463CB,蒟聲鞏,제현군,6
0x00746406,瑯萵珸,＞￥함,6
0x00746E0E,搓中ａ,구성공,6
0x00747528,鵄醯鈿,낭와오,6
0x007477C7,鞏粱肆,차중a,6
0x00748257,胥裔蒿,치혜전,6
0x007482E6,蓍裼鴦,공량사,6
0x00748875,鴈頸蒹,서예호,6
0x0074B89E,襃赳鴟,추격검,6
0x0074C078,銕聊矇,예숙분,6
0x0074C49B,矜瑕肛,괘파첨,6
0x0074C5DB,裄鳰粫玻袱,대대,10
0x0074DCDD,矣粲鱠,철료몽,6
0x0074F938,粐蓐跪,긍하항,6
0x0074F93F,矣鰊聹,의찬회,6
0x0074FC1B,胚鴉砒,로욕궤,6
0x00750243,鵈糢犢,의련녕,6
0x00750CAA,裹釀蒹,배아비,6
0x00750CC9,默鈞鉗,로모독,6
0x00750E84,鞆鰊籤,과양겸,6
0x007510D0,鞦鞋褄蒻銖,보병,10
0x00752442,＝ャャш数劬,정찰 대대,12
0x00757A4D,璢粤赱,±±열,6
0x00759382,琅裝聽籥矮,기갑,10
0x00759F29,珮矣粐矣矣,전차,10
0x007623FB,矮蓙鴈,려군개,6
0x00763244,÷÷÷оヮ,포병,10
0x00765341,鋺鰮韃,이군긍,6
0x0076542B,褪蔘鴉,왜좌안,6
0x0076D7E8,瞻蓙胛,완온달,6
0x0076D846,粫趙矼珥珀矍,대공 보병,12
0x0076EDB5,羅囀婚,퇴삼아,6
0x0076FB1E,肚粐葹,첨좌갑,6
0x007714D3,濫享攷,나전혼,6
0x007715F0,姓怐濫撩亨,보병대대,10
0x007715FC,朽幡恃,두로시,6
0x00771D0B,恃撩灯÷給,기갑대대,10
0x00771FF2,撓劔剱撈悄,전차대대,10
0x0077214D,琅蒹裼鈑聶矜,보병대,12
0x00772271,矼裹趺蒹矣,포병대대,10
0x007743C9,÷÷∴叙棣,보병,10
0x0077442E,椁紙÷÷÷,기갑,10
0x00774506,÷ｆ鰹曝擅,전차,10
0x007745CE,÷ｆ轄装圉,포병,10
0x0077474D,泝欄錐恰п,대대,10
0x0077478A,ｆ煙嵩繭擅,보병,10
0x007762F4,漕÷÷,＞원백,6
0x0077CC1F,褻襌鴾,공충유,6
0x00784380,矼褂蒹聽籵,기갑,10
0x0078851A,棟署灯摯吏惆,기갑대,12
0x00789C90,摎屹棡汨陸,전차,10
0x0078F41E,盞砌鯒,혈폭풍,6
0x0078F5A2,寥血血訣件,포병,10
0x0078F9D4,魎陀勗,잔석용,6
0x0078FA7F,坩漉玄,승류균,6
0x0078FBDD,詞舞槊,감로현,6
0x0078FBF7,懸血膜剔勹,기갑대대,10
0x0078FF86,囃血血血元,전차대대,10
0x007905C8,囑血血血箱,공격헬기,10
0x00791D90,褓袿碵,자확당,6
0x00791E5A,褻胱顋,포부가,6
0x00792675,粨鴆裨跛蕀籐,전차대,12
0x007926B7,琥跂跟,보규정,6
0x00792738,裝贔鱚,설광시,6
0x007929A8,糂跟粢,호기근,6
0x00793398,鞐葯衵,장비희,6
0x00793523,聲鈞踞,삼근자,6
0x00793578,矗袍矼簽蓍,전함,10
0x007936F7,籃粤銜,고약일,6
0x00793923,珞蓍聲,성균거,6
0x00794D77,醉贖銖,광동함,6
0x00794E48,縁権惓,낙시성,6
0x00794E65,听寤攜,취속수,6
0x00794F25,搖柑翡,연권권,6
0x007950E6,蓁碌韜,청오휴,6
0x00796637,裼蔔碌,요감비,6
0x00796CD9,鴉釋胖,진록도,6
0x00798C1E,劒劒劒劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔劔囹圄,문자표,60
0x00798CEE,梨李劉,석복록,6
0x00798D14,撕囮劔尸囗,순양함,10
0x00798D25,悵恙匈,아석반,6
0x0079939F,幅万蔓,이이류,6
0x007994B2,擘囮囮囮勁,잠수함,10
0x007994E1,辨囿噺,창양흉,6
0x007995CD,耿趺聢,폭만만,6
0x0079965F,劒劒劔劔劔劔劔劔劔劔劔劒劒劒劒劒劒辨崕,문자 오류,38
0x00799692,險尹劔劔劬,상륙함,10
0x00799B0F,麿丼梨慢堂,지휘부,10
0x00799BA5,萸劔椌,변유신,6
0x00799C9D,攪囗尢,경부정,6
0x00799E28,棘圀劑,유검공,6
0x00799F88,囮劔劔劔囗,미끼,10
0x0079A1FF,泝劔屹,교위왕,6
0x0079A458,駁溜楔,극국제,6
0x0079A6B6,屏椈圀,역검봉,6
0x0079B62D,鉉裝砒蓍釛,장갑부대,10
0x0079B9DC,跂跛鉈,노월국,6
0x007A0851,跏鳧獸,시입판,6
0x007A0C17,蓚矗獨,기파타,6
0x007A0E45,珮矼裲,가부수,6
0x007A0E72,砒矗蒿,수촉독,6
0x007A1906,鞣鉤袤,패강양,6
0x007A19D0,跚鉞頌,비촉호,6
0x007A1A07,聨粢跟,유구무,6
0x007A28E0,裨葯硴,산월송,6
0x007A302F,肄葢砌,연자근,6
0x007A4E60,糅鉞鱸,유시부,6
0x007A56E8,韈鉉褌,항겸교,6
0x007A7EB2,裄粫韵,소자도,6
0x007A8D4F,粨蓙袙,용타수,6
0x007A8ED3,肅鱶簧,행이운,6
0x007A9B81,蓆鉞獻,백좌막,6
0x007A9F22,粭鴦翦,숙상황,6
0x007AA1AB,聽粤矼,석월헌,6
0x007AA7FF,撥剽覧劒椒,정찰대,10
0x007AA837,撓覧覧圀棕,전선확보,10
0x007AA90B,椌尹囹囹圀撼,포병대,12
0x007AAA70,撓吏椒,합앙전,6
0x007AB296,摎囓椡,청월강,6
0x007AB3B0,辨屮璃,요리초,6
0x007AB3FB,理椄擯,교설도,6
0x007AB838,鰡琅碎,변초리,6
0x007AB8E7,撕剽劵,이접빈,6
0x007ABA82,棘裏椢,유랑쇄,6
0x007ABCB6,尹剽劒,시표권,6
0x007AC251,蓊鈕獨,극리괵,6
0x007AC282,棍撼孱,윤표검,6
0x007ACB56,釿鉉聶聶璢,기갑대대,10
0x007ADCAA,矼聽砌鳬跏赳,보병 지원,12
0x007ADF57,璢聶矼聿鈿,보병대대,10
0x007ADF87,鱠蒹鴦,옹뉴독,6
0x007AE388,聿鉗鉤鉞跂蓊,기갑 지원,12
0x007AE457,珥聽蒹矜珀,전차부대,10
0x007AE87E,璢矜珀,곤감잔,6
0x007AE944,矣肆跏蓊珎,포병대,10
0x007B0932,肬赧鴆,회겸앙,6
0x007B1547,砒鴈跂,유긍박,6
0x007B3823,粤蒿褂跚鴈,공병대,10
0x007B3A3C,肅韃玻,우난짐,6
0x007B64E0,砒鉗蔟,비안기,6
0x007B6583,粹鰲踈,숙달파,6
0x007B6BF7,趾鱸聹,비겸족,6
0x007B8D58,糒贍糒,수오소,6
0x007B90B4,鉗鴒蓐,지로녕,6
0x007B9D62,囹劑椶,비섬비,6
0x007BA16E,圀嵐曙援р÷,전차 지원,12
0x007BA192,伯椶ｗ,겸령욕,6
0x007BA1A5,吹味杉,영제종,6
0x007BA20B,麾囎将,백종ｗ,6
0x007BA23A,怦ｑ箔,취미삼,6
0x007BA34F,樗搭麹,휘증장,6
0x007BA385,囓刻♀綜澄擒,포병,12
0x007BA62C,圜汞張,평q박,6
0x007BA69B,灸律綜,저탑국,6
0x007BA6CE,箔灸汲縁箕,보급부대,10
0x007BA7C3,怩沺欠洫寫,예비대,10
0x007BA7F1,尠柱тｂ誌蔵,보병 공격,12
0x007BA80D,恙肢渚,환홍장,6
0x007BA8D3,囓俣錐告服,공격명령,10
0x007BA96A,蒲尓悄,구율종,6
0x007BAAE6,囑私÷≦除,방어명령,10
0x007BAD10,＝ヨョ叙悖,철수명령,10
0x007BAD35,椁泊恰ａ≠,집결지,10
0x007BAFB5,藍垂炎兼張,화력지원,10
